Attribute:data,Attribute:val,
05/02/2021,58.94,
08/02/2021,59.59,
09/02/2021,60.3,
10/02/2021,60.47,
11/02/2021,60.55,
12/02/2021,60.79,
15/02/2021,62.61,
16/02/2021,62.49,
17/02/2021,63.06,
18/02/2021,63.44,
19/02/2021,61.32,
22/02/2021,62.01,
23/02/2021,63.73,
24/02/2021,64,
25/02/2021,65.42,
26/02/2021,64.37,
01/03/2021,64.21,
02/03/2021,61.94,
03/03/2021,62.12,
04/03/2021,64.23,
05/03/2021,67.03,
08/03/2021,68.17,
09/03/2021,66.38,
10/03/2021,65.6,
11/03/2021,67.39,
12/03/2021,68.14,
15/03/2021,68.18,
16/03/2021,66.89,
17/03/2021,66.76,
18/03/2021,64.79,
19/03/2021,62.47,
22/03/2021,63.22,
23/03/2021,62.27,
24/03/2021,61.61,
25/03/2021,61.63,
26/03/2021,62.56,
29/03/2021,62.86,
30/03/2021,63.37,
31/03/2021,63.07,
01/04/2021,61.75,
05/04/2021,61.68,
06/04/2021,61.31,
07/04/2021,60.67,
08/04/2021,61.2,
09/04/2021,61.12,
12/04/2021,61.44,
13/04/2021,61.85,
14/04/2021,63.39,
15/04/2021,64.48,
16/04/2021,65.21,
19/04/2021,65.1,
20/04/2021,65.36,
21/04/2021,64.02,
22/04/2021,63.06,
23/04/2021,63.63,
26/04/2021,63.22,
27/04/2021,63.91,
28/04/2021,64.53,
29/04/2021,65.71,
30/04/2021,65.42,
03/05/2021,65.09,
04/05/2021,66.67,
05/05/2021,68.2,
06/05/2021,67.49,
07/05/2021,66.57,
10/05/2021,67.1,
11/05/2021,66.39,
12/05/2021,67.46,
13/05/2021,66.78,
14/05/2021,66.16,
17/05/2021,67.52,
18/05/2021,68.39,
19/05/2021,65.95,
20/05/2021,65.29,
21/05/2021,64.18,
24/05/2021,66.93,
25/05/2021,67.41,
26/05/2021,67.47,
27/05/2021,67.32,
28/05/2021,68.2,
31/05/2021,68.53,
01/06/2021,69.03,
02/06/2021,69.39,
03/06/2021,69.91,
04/06/2021,70.23,
07/06/2021,70.15,
08/06/2021,69.83,
09/06/2021,71.21,
10/06/2021,70.9,
11/06/2021,71.31,
14/06/2021,71.99,
15/06/2021,72.05,
16/06/2021,73.16,
17/06/2021,72.29,
18/06/2021,71.56,
21/06/2021,72.45,
22/06/2021,73.13,
23/06/2021,74.01,
24/06/2021,74.09,
25/06/2021,74.19,
28/06/2021,73.84,
29/06/2021,73.34,
30/06/2021,73.6,
01/07/2021,74.87,
02/07/2021,75.21,
05/07/2021,75.71,
06/07/2021,75.94,
07/07/2021,73.58,
08/07/2021,71.97,
09/07/2021,74.18,
12/07/2021,74.33,
13/07/2021,75.13,
14/07/2021,75.29,
15/07/2021,73.15,
16/07/2021,72.84,
19/07/2021,70.54,
20/07/2021,70.5,
21/07/2021,69.93,
22/07/2021,72.09,
23/07/2021,73.03,
26/07/2021,72.68,
27/07/2021,73.62,
28/07/2021,73.57,
29/07/2021,74.42,
30/07/2021,74.98,
02/08/2021,73.89,
03/08/2021,72.71,
04/08/2021,71.83,
05/08/2021,70.34,
06/08/2021,71.3,
09/08/2021,70.66,
10/08/2021,70.13,
11/08/2021,70.52,
12/08/2021,71.32,
13/08/2021,70.9,
16/08/2021,69.65,
17/08/2021,69.4,
18/08/2021,69.32,
19/08/2021,66.08,
20/08/2021,66.13,
23/08/2021,67.33,
24/08/2021,69.71,
25/08/2021,70.59,
26/08/2021,70.75,
27/08/2021,71.48,
30/08/2021,71.88,
31/08/2021,71.43,
01/09/2021,71.25,
02/09/2021,71.63,
03/09/2021,72.56,
06/09/2021,71.29,
07/09/2021,71.34,
08/09/2021,71.17,
09/09/2021,71.82,
10/09/2021,71.98,
13/09/2021,72.77,
14/09/2021,73.29,
15/09/2021,73.78,
16/09/2021,74.17,
17/09/2021,74.14,
20/09/2021,73.47,
21/09/2021,73.68,
22/09/2021,74.46,
23/09/2021,75.44,
24/09/2021,76.21,
27/09/2021,77.73,
28/09/2021,78.37,
29/09/2021,77.13,
30/09/2021,77.72,
01/10/2021,76.36,
04/10/2021,78.26,
05/10/2021,80.44,
06/10/2021,80.63,
07/10/2021,78.58,
08/10/2021,81.54,
11/10/2021,82.53,
12/10/2021,82.37,
13/10/2021,81.79,
14/10/2021,82.5,
15/10/2021,83.54,
18/10/2021,84.04,
19/10/2021,83.48,
20/10/2021,83.3,
21/10/2021,83.36,
22/10/2021,83.4,
25/10/2021,84.66,
26/10/2021,84.52,
27/10/2021,83.72,
28/10/2021,82.41,
29/10/2021,82.87,
01/11/2021,82.55,
02/11/2021,83.43,
03/11/2021,81.64,
04/11/2021,81.48,
05/11/2021,80.16,
08/11/2021,82.39,
09/11/2021,82.7,
10/11/2021,83.75,
11/11/2021,81.99,
12/11/2021,81.7,
15/11/2021,80.9,
16/11/2021,82.01,
17/11/2021,81.1,
18/11/2021,79.37,
19/11/2021,80.32,
22/11/2021,78.9,
23/11/2021,79.4,
24/11/2021,81.75,
25/11/2021,81.31,
26/11/2021,76.09,
29/11/2021,74.2,
30/11/2021,71.01,
01/12/2021,71.67,
02/12/2021,70.07,
03/12/2021,71.65,
06/12/2021,71.45,
07/12/2021,74.65,
08/12/2021,75.13,
09/12/2021,75.41,
10/12/2021,74.07,
13/12/2021,75.04,
14/12/2021,74.28,
15/12/2021,73.12,
16/12/2021,74.66,
17/12/2021,74.23,
20/12/2021,70.94,
21/12/2021,72.18,
22/12/2021,73.99,
23/12/2021,75.16,
24/12/2021,75.5,
27/12/2021,75.63,
28/12/2021,77.39,
29/12/2021,78.17,
30/12/2021,78.33,
31/12/2021,77.97,
03/01/2022,77.86,
04/01/2022,78.78,
05/01/2022,79.92,
06/01/2022,80.65,
07/01/2022,82,
10/01/2022,81.6,
11/01/2022,81.97,
12/01/2022,84.19,
13/01/2022,84.56,
14/01/2022,85.3,
17/01/2022,86.38,
18/01/2022,87.93,
19/01/2022,88.33,
20/01/2022,88.39,
21/01/2022,87.3,
24/01/2022,87.83,
25/01/2022,87.19,
26/01/2022,89.18,
27/01/2022,90.04,
28/01/2022,89.97,
31/01/2022,90.73,
01/02/2022,90.22,
02/02/2022,89.94,
03/02/2022,89.73,
04/02/2022,92.59,
07/02/2022,93.18,
08/02/2022,91.92,
09/02/2022,91.59,
10/02/2022,92.62,
11/02/2022,92.61,
14/02/2022,94.92,
15/02/2022,94.48,
16/02/2022,95.07,
17/02/2022,93.78,
18/02/2022,92.55,
21/02/2022,94.04,
22/02/2022,97.68,
23/02/2022,95.84,
24/02/2022,100.95,
25/02/2022,96.41,
28/02/2022,98.96,
01/03/2022,103.7,
02/03/2022,112.01,
03/03/2022,116.87,
04/03/2022,112.96,
07/03/2022,126.32,
08/03/2022,127.74,
09/03/2022,128.27,
10/03/2022,117.04,
11/03/2022,113.1,
14/03/2022,110.48,
15/03/2022,102.67,
16/03/2022,103.87,
17/03/2022,104.77,
18/03/2022,108.93,
21/03/2022,113.65,
22/03/2022,114.44,
23/03/2022,116.79,
24/03/2022,118.72,
25/03/2022,115.99,
28/03/2022,113.39,
29/03/2022,110.05,
30/03/2022,110.46,
31/03/2022,107.74,
01/04/2022,104.93,
04/04/2022,106.26,
05/04/2022,108.08,
06/04/2022,106.17,
07/04/2022,100.16,
08/04/2022,101.06,
11/04/2022,100.08,
12/04/2022,102.41,
13/04/2022,106.07,
14/04/2022,108.52,
18/04/2022,110.54,
19/04/2022,110.52,
20/04/2022,107.97,
21/04/2022,108.81,
22/04/2022,107.66,
25/04/2022,101.93,
26/04/2022,102.94,
27/04/2022,105.33,
28/04/2022,105.3,
29/04/2022,107.99,
02/05/2022,110.09,
03/05/2022,109.7,
04/05/2022,110.73,
05/05/2022,112.94,
06/05/2022,114.27,
09/05/2022,112.38,
10/05/2022,108.08,
11/05/2022,108.92,
12/05/2022,109.2,
13/05/2022,112.27,
16/05/2022,112.98,
17/05/2022,117.1,
18/05/2022,114.84,
19/05/2022,111.94,
20/05/2022,114.69,
23/05/2022,115.95,
24/05/2022,114.96,
25/05/2022,115.83,
26/05/2022,116.5,
27/05/2022,118.84,
30/05/2022,120.01,
31/05/2022,122.94,
01/06/2022,117.07,
02/06/2022,114.62,
03/06/2022,117.15,
06/06/2022,119.85,
07/06/2022,120.16,
08/06/2022,121.54,
09/06/2022,123.21,
10/06/2022,123.19,
13/06/2022,120.66,
14/06/2022,123.73,
15/06/2022,121.07,
16/06/2022,119.24,
17/06/2022,118.97,
20/06/2022,113.39,
21/06/2022,115.97,
22/06/2022,111,
23/06/2022,111.09,
24/06/2022,112.35,
27/06/2022,114.88,
28/06/2022,117.55,
29/06/2022,117.63,
30/06/2022,115.6,
01/07/2022,113.15,
04/07/2022,115.25,
05/07/2022,114.24,
06/07/2022,106.67,
07/07/2022,105.25,
08/07/2022,109.02,
11/07/2022,108.8,
12/07/2022,106.81,
13/07/2022,104.36,
14/07/2022,102.61,
15/07/2022,104.33,
18/07/2022,108.7,
19/07/2022,110.22,
20/07/2022,109.87,
21/07/2022,107.44,
22/07/2022,107.6,
25/07/2022,106.22,
26/07/2022,109.3,
27/07/2022,108.05,
28/07/2022,110.79,
29/07/2022,110.84,
01/08/2022,106.8,
02/08/2022,104.86,
03/08/2022,104.18,
04/08/2022,101.19,
05/08/2022,100.01,
08/08/2022,100.78,
09/08/2022,100.92,
10/08/2022,101.29,
11/08/2022,103.2,
12/08/2022,103.83,
15/08/2022,100.04,
16/08/2022,97.44,
17/08/2022,95.73,
18/08/2022,98.22,
19/08/2022,99.66,
22/08/2022,98.72,
23/08/2022,101.93,
24/08/2022,104.05,
25/08/2022,104.63,
26/08/2022,103.89,
29/08/2022,104.85,
30/08/2022,106.41,
31/08/2022,101.04,
01/09/2022,98.19,
02/09/2022,99.13,
05/09/2022,99.76,
06/09/2022,98.95,
07/09/2022,95.88,
08/09/2022,92.59,
09/09/2022,95.2,
12/09/2022,97.42,
13/09/2022,98.38,
14/09/2022,97.57,
15/09/2022,97.3,
16/09/2022,95.7,
19/09/2022,95.2,
20/09/2022,96.55,
21/09/2022,96.31,
22/09/2022,95.51,
23/09/2022,92.67,
26/09/2022,89.5,
27/09/2022,89.81,
28/09/2022,90.27,
29/09/2022,92.76,
30/09/2022,92.34,
03/10/2022,90.69,
04/10/2022,92.14,
05/10/2022,94.06,
06/10/2022,95.81,
07/10/2022,97.44,
10/10/2022,99.13,
11/10/2022,96.03,
12/10/2022,95.12,
13/10/2022,93.66,
14/10/2022,94.17,
17/10/2022,92.16,
18/10/2022,90.82,
19/10/2022,89.29,
20/10/2022,92.48,
21/10/2022,92.09,
24/10/2022,92.17,
25/10/2022,92.56,
26/10/2022,93.32,
27/10/2022,94.73,
28/10/2022,95.01,
31/10/2022,93.17,
01/11/2022,94.4,
02/11/2022,94.71,
03/11/2022,93.49,
04/11/2022,96.12,
07/11/2022,97.29,
08/11/2022,95.96,
09/11/2022,93.19,
10/11/2022,91.29,
11/11/2022,94.81,
14/11/2022,94.42,
15/11/2022,91.16,
16/11/2022,91.72,
17/11/2022,90.52,
18/11/2022,87.65,
21/11/2022,84.18,
22/11/2022,86.2,
23/11/2022,85.19,
24/11/2022,81.52,
25/11/2022,83.8,
28/11/2022,79.93,
29/11/2022,83.42,
30/11/2022,83.13,
01/12/2022,84.28,
02/12/2022,83.85,
05/12/2022,83.04,
06/12/2022,79.66,
07/12/2022,77.01,
08/12/2022,75.18,
09/12/2022,74.66,
12/12/2022,74.94,
13/12/2022,78.34,
14/12/2022,79.97,
15/12/2022,80.47,
16/12/2022,78.73,
19/12/2022,78.11,
20/12/2022,78.13,
21/12/2022,79.36,
22/12/2022,81.14,
23/12/2022,80.58,
27/12/2022,82.23,
28/12/2022,81.96,
29/12/2022,80.39,
30/12/2022,81.29,
03/01/2023,82.05,
04/01/2023,76.88,
05/01/2023,75.77,
06/01/2023,76.15,
09/01/2023,77.57,
10/01/2023,77,
11/01/2023,78.23,
12/01/2023,80.73,
13/01/2023,81.86,
16/01/2023,82.25,
17/01/2023,83.3,
18/01/2023,84.62,
19/01/2023,82.6,
20/01/2023,84.9,
23/01/2023,85.45,
24/01/2023,84.89,
25/01/2023,84.59,
26/01/2023,84.47,
27/01/2023,85.31,
30/01/2023,83.45,
31/01/2023,81.95,
01/02/2023,82.87,
02/02/2023,80.48,
03/02/2023,79.42,
06/02/2023,78.25,
07/02/2023,80.55,
08/02/2023,81.92,
09/02/2023,82.84,
10/02/2023,83.62,
13/02/2023,84.23,
14/02/2023,84.37,
15/02/2023,82.95,
16/02/2023,83.76,
17/02/2023,81.73,
20/02/2023,82.02,
21/02/2023,81.94,
22/02/2023,80.52,
23/02/2023,80.53,
24/02/2023,82.04,
27/02/2023,81.64,
28/02/2023,81.91,
01/03/2023,82.59,
02/03/2023,83.22,
03/03/2023,83.82,
06/03/2023,84.59,
07/03/2023,84.37,
08/03/2023,82.12,
09/03/2023,82.05,
10/03/2023,80.72,
13/03/2023,81.88,
14/03/2023,78.92,
15/03/2023,76.22,
16/03/2023,73.75,
17/03/2023,74.11,
20/03/2023,70.77,
21/03/2023,73.96,
22/03/2023,74.75,
23/03/2023,75.88,
24/03/2023,74.6,
27/03/2023,75.01,
28/03/2023,77.63,
29/03/2023,77.72,
30/03/2023,77.53,
31/03/2023,78.12,
03/04/2023,84.84,
04/04/2023,85.5,
05/04/2023,85.49,
06/04/2023,85.18,
10/04/2023,85.5,
11/04/2023,85.42,
12/04/2023,86.65,
13/04/2023,87.77,
14/04/2023,86.8,
17/04/2023,86.43,
18/04/2023,85.51,
19/04/2023,84.41,
20/04/2023,82.42,
21/04/2023,81.86,
24/04/2023,82.3,
25/04/2023,82.95,
26/04/2023,81.12,
27/04/2023,78.4,
28/04/2023,79.98,
01/05/2023,80.1,
02/05/2023,78.59,
03/05/2023,73.79,
04/05/2023,73.3,
05/05/2023,74.31,
08/05/2023,76.56,
09/05/2023,76.32,
10/05/2023,76.62,
11/05/2023,76.71,
12/05/2023,74.46,
15/05/2023,74.45,
16/05/2023,75.22,
17/05/2023,74.6,
18/05/2023,76.06,
19/05/2023,75.71,
22/05/2023,75.24,
23/05/2023,75.96,
24/05/2023,77.49,
25/05/2023,76.94,
26/05/2023,76.25,
29/05/2023,76.88,
30/05/2023,75.19,
31/05/2023,73.07,
01/06/2023,72.79,
02/06/2023,73.33,
05/06/2023,77.09,
06/06/2023,75.46,
07/06/2023,76.03,
08/06/2023,76.55,
09/06/2023,75.85,
12/06/2023,72.96,
13/06/2023,73.06,
14/06/2023,74.84,
15/06/2023,74.2,
16/06/2023,75.89,
19/06/2023,76.45,
20/06/2023,76.85,
21/06/2023,77.24,
22/06/2023,76.83,
23/06/2023,74.14,
26/06/2023,74.65,
27/06/2023,75.15,
28/06/2023,74.38,
29/06/2023,74.34,
30/06/2023,76.14,
03/07/2023,76.12,
04/07/2023,76.18,
05/07/2023,76.61,
06/07/2023,77.56,
07/07/2023,78.43,
10/07/2023,79.09,
11/07/2023,79.68,
12/07/2023,80.64,
13/07/2023,81.53,
14/07/2023,82.06,
17/07/2023,80.05,
18/07/2023,80.33,
19/07/2023,81.46,
20/07/2023,81.28,
21/07/2023,81.99,
24/07/2023,83.19,
25/07/2023,84.64,
26/07/2023,84.82,
27/07/2023,84.88,
28/07/2023,85.37,
31/07/2023,86.45,
01/08/2023,86.63,
02/08/2023,86.69,
03/08/2023,85.5,
04/08/2023,87.98,
07/08/2023,88.25,
08/08/2023,87.61,
09/08/2023,88.2,
10/08/2023,89.75,
11/08/2023,88.97,
14/08/2023,88.66,
15/08/2023,87.82,
16/08/2023,86.96,
17/08/2023,86.17,
18/08/2023,86.46,
21/08/2023,87.58,
22/08/2023,86.51,
23/08/2023,85.84,
24/08/2023,85.71,
25/08/2023,86.89,
28/08/2023,87.1,
29/08/2023,87.09,
30/08/2023,87.76,
31/08/2023,88.44,
01/09/2023,89.66,
04/09/2023,91.27,
05/09/2023,91.44,
06/09/2023,92.3,
07/09/2023,92.97,
08/09/2023,92.84,
11/09/2023,93.12,
12/09/2023,94.09,
13/09/2023,95.1,
14/09/2023,95.7,
15/09/2023,96.87,
18/09/2023,96.93,
19/09/2023,97,
20/09/2023,95.82,
21/09/2023,95.01,
22/09/2023,95.73,
25/09/2023,95.31,
26/09/2023,94.47,
27/09/2023,97.08,
28/09/2023,97.48,
29/09/2023,96.35,
02/10/2023,95.02,
03/10/2023,93.59,
04/10/2023,92.38,
05/10/2023,88.54,
06/10/2023,87.33,
09/10/2023,90.01,
10/10/2023,90.8,
11/10/2023,89.89,
12/10/2023,89.43,
13/10/2023,91.62,
16/10/2023,93.23,
17/10/2023,92.65,
18/10/2023,94.46,
19/10/2023,93.63,
20/10/2023,95.72,
23/10/2023,94.29,
24/10/2023,91.29,
25/10/2023,90.83,
26/10/2023,91.68,
27/10/2023,91.6,
30/10/2023,91.1,
31/10/2023,90.06,
01/11/2023,88.54,
02/11/2023,89.08,
03/11/2023,89.78,
06/11/2023,88.86,
07/11/2023,86.5,
08/11/2023,84.27,
09/11/2023,83.22,
10/11/2023,83.71,
13/11/2023,84.08,
14/11/2023,85.47,
15/11/2023,84.82,
16/11/2023,82.22,
17/11/2023,81.08,
20/11/2023,84.44,
21/11/2023,84.75,
22/11/2023,84.46,
23/11/2023,83.78,
24/11/2023,84.16,
27/11/2023,82.75,
28/11/2023,83.4,
29/11/2023,83.89,
30/11/2023,85,
01/12/2023,82.54,
04/12/2023,79.63,
05/12/2023,79.96,
06/12/2023,78.26,
07/12/2023,76.37,
08/12/2023,77.42,
11/12/2023,77.93,
12/12/2023,77.01,
13/12/2023,73.91,
14/12/2023,76.77,
15/12/2023,78.03,
18/12/2023,78.47,
19/12/2023,79.19,
20/12/2023,81.24,
21/12/2023,80.84,
22/12/2023,81.23,
26/12/2023,80.71,
27/12/2023,81.82,
28/12/2023,80.31,
29/12/2023,78.44,
02/01/2024,78.36,
03/01/2024,76.81,
04/01/2024,78.88,
05/01/2024,78.91,
08/01/2024,78.26,
09/01/2024,78.21,
10/01/2024,78.93,
11/01/2024,78.88,
12/01/2024,80.18,
15/01/2024,79.17,
16/01/2024,79.16,
17/01/2024,78.38,
18/01/2024,79.39,
19/01/2024,80.27,
22/01/2024,79.7,
23/01/2024,81.3,
24/01/2024,81.05,
25/01/2024,81.98,
26/01/2024,83,
29/01/2024,84.19,
30/01/2024,82.94,
31/01/2024,82.99,
01/02/2024,80.49,
02/02/2024,78.64,
05/02/2024,77.5,
06/02/2024,78.38,
07/02/2024,78.88,
08/02/2024,80.18,
09/02/2024,81.48,
12/02/2024,81.43,
13/02/2024,82.41,
14/02/2024,82.52,
15/02/2024,81.36,
16/02/2024,82.63,
19/02/2024,82.89,
20/02/2024,82.82,
21/02/2024,81.99,
22/02/2024,82.9,
23/02/2024,82.23,
26/02/2024,80.83,
27/02/2024,82.22,
28/02/2024,82.02,
29/02/2024,82.01,
01/03/2024,82.68,
04/03/2024,83.41,
05/03/2024,82.34,
06/03/2024,82.68,
07/03/2024,82.71,
08/03/2024,83.08,
11/03/2024,82.26,
12/03/2024,82.61,
13/03/2024,82.67,
14/03/2024,84.27,
15/03/2024,84.74,
18/03/2024,85.71,
19/03/2024,86.52,
20/03/2024,86.03,
21/03/2024,85.56,
22/03/2024,84.88,
25/03/2024,85.43,
26/03/2024,85.92,
27/03/2024,84.98,
28/03/2024,86,
01/04/2024,87.31,
02/04/2024,88.96,
03/04/2024,89.56,
04/04/2024,89.56,
05/04/2024,91.11,
08/04/2024,90.27,
09/04/2024,90.56,
10/04/2024,90.38,
11/04/2024,90.62,
12/04/2024,90.77,
15/04/2024,89.57,
16/04/2024,90.18,
17/04/2024,89.64,
18/04/2024,87.35,
19/04/2024,87.52,
22/04/2024,86.51,
23/04/2024,88.17,
24/04/2024,88.45,
25/04/2024,88.39,
26/04/2024,89.19,
29/04/2024,88.72,
30/04/2024,87.83,
01/05/2024,87.15,
02/05/2024,84.21,
03/05/2024,83.77,
06/05/2024,83.72,
07/05/2024,83.58,
08/05/2024,83.03,
09/05/2024,84.28,
10/05/2024,84.27,
13/05/2024,83.41,
14/05/2024,83.06,
15/05/2024,82.95,
16/05/2024,83.3,
17/05/2024,84.04,
20/05/2024,84.51,
21/05/2024,83.58,
22/05/2024,83.27,
23/05/2024,82.41,
24/05/2024,81.92,
27/05/2024,82.53,
28/05/2024,84,
29/05/2024,84.49,
30/05/2024,83.08,
31/05/2024,81.93,
03/06/2024,81.23,
04/06/2024,78.09,
05/06/2024,78.31,
06/06/2024,79.74,
07/06/2024,80.3,
10/06/2024,80.85,
11/06/2024,82.28,
12/06/2024,83.03,
13/06/2024,82.81,
14/06/2024,82.69,
17/06/2024,83.07,
18/06/2024,84.5,
19/06/2024,85.54,
20/06/2024,85.68,
21/06/2024,86,
24/06/2024,85.98,
25/06/2024,86.27,
26/06/2024,85.46,
27/06/2024,86.05,
28/06/2024,86.59,
01/07/2024,86.47,
02/07/2024,87.38,
03/07/2024,87.02,
04/07/2024,87.47,
05/07/2024,88.11,
08/07/2024,86.77,
09/07/2024,85.91,
10/07/2024,85.4,
11/07/2024,86.11,
12/07/2024,86.27,
15/07/2024,85.31,
16/07/2024,84.44,
17/07/2024,84.56,
18/07/2024,85.43,
19/07/2024,84.81,
22/07/2024,82.77,
23/07/2024,82.19,
24/07/2024,81.45,
25/07/2024,81.37,
26/07/2024,81.67,
29/07/2024,80.66,
30/07/2024,79.58,
31/07/2024,80.65,
01/08/2024,80.91,
02/08/2024,78.97,
05/08/2024,75.15,
06/08/2024,75.46,
07/08/2024,76.78,
08/08/2024,77.96,
09/08/2024,78.17,
12/08/2024,79.92,
13/08/2024,80.78,
14/08/2024,80.07,
15/08/2024,79.93,
16/08/2024,79.76,
19/08/2024,78.69,
20/08/2024,76.73,
21/08/2024,77.03,
22/08/2024,76.33,
23/08/2024,77.75,
26/08/2024,79.43,
27/08/2024,80.17,
28/08/2024,78.25,
29/08/2024,78.1,
30/08/2024,78.75,
02/09/2024,77.04,
03/09/2024,76.3,
04/09/2024,73.68,
05/09/2024,73.69,
06/09/2024,73.2,
09/09/2024,72.23,
10/09/2024,71.41,
11/09/2024,70.84,
12/09/2024,72.42,
13/09/2024,73.05,
16/09/2024,72.77,
17/09/2024,73.57,
18/09/2024,73.65,
19/09/2024,75.15,
20/09/2024,74.74,
23/09/2024,74.44,
24/09/2024,75.12,
25/09/2024,74.9,
26/09/2024,72.04,
27/09/2024,72.25,
30/09/2024,73,
01/10/2024,71.22,
02/10/2024,74.5,
03/10/2024,74.79,
04/10/2024,77.54,
07/10/2024,78.38,
08/10/2024,78.15,
09/10/2024,76.92,
10/10/2024,77.11,
11/10/2024,78.31,
14/10/2024,77.06,
15/10/2024,73.58,
16/10/2024,73.45,
17/10/2024,73.59,
18/10/2024,73.21,
21/10/2024,73.02,
22/10/2024,73.48,
23/10/2024,74.47,
24/10/2024,74.7,
25/10/2024,73.81,
28/10/2024,71.59,
29/10/2024,70.79,
30/10/2024,71.27,
31/10/2024,71.37,
01/11/2024,73.64,
04/11/2024,74.02,
05/11/2024,74.76,
06/11/2024,73.94,
07/11/2024,74.41,
08/11/2024,73.92,
11/11/2024,72.92,
12/11/2024,71.5,
13/11/2024,71.67,
14/11/2024,71.84,
15/11/2024,71.22,
18/11/2024,71.32,
19/11/2024,72.67,
20/11/2024,73.16,
21/11/2024,73.43,
22/11/2024,74.54,
25/11/2024,73.69,
26/11/2024,72.96,
27/11/2024,72.61,
28/11/2024,71.82,
29/11/2024,72.45,
02/12/2024,71.96,
03/12/2024,72.39,
04/12/2024,73.44,
05/12/2024,72.21,
06/12/2024,71.69,
09/12/2024,71.97,
10/12/2024,71.93,
11/12/2024,72.45,
12/12/2024,73.36,
13/12/2024,73.58,
16/12/2024,74.03,
17/12/2024,73.43,
18/12/2024,73.73,
19/12/2024,72.88,
20/12/2024,72.58,
23/12/2024,72.76,
24/12/2024,73.13,
26/12/2024,73.92,
27/12/2024,73.91,
30/12/2024,74.62,
31/12/2024,74.59,
02/01/2025,74.86,
03/01/2025,75.82,
06/01/2025,76.11,
07/01/2025,76,
08/01/2025,76.85,
09/01/2025,76.05,
10/01/2025,77.87,
13/01/2025,81.64,
14/01/2025,81.17,
15/01/2025,81.59,
16/01/2025,83.07,
17/01/2025,83.04,
20/01/2025,82.1,
21/01/2025,81.66,
22/01/2025,80.83,
23/01/2025,80.69,
24/01/2025,80.37,
27/01/2025,80,
28/01/2025,79.48,
29/01/2025,79.44,
30/01/2025,79.31,
31/01/2025,78.41,
03/02/2025,77.99,
04/02/2025,76.9,
05/02/2025,77.17,
06/02/2025,76.45,
07/02/2025,76.71,
10/02/2025,77.22,
11/02/2025,78.31,
12/02/2025,77.88,
13/02/2025,76.24,
14/02/2025,76.79,
17/02/2025,76.72,
18/02/2025,77.11,
19/02/2025,78.19,
20/02/2025,78.15,
21/02/2025,77.42,
24/02/2025,75.97,
25/02/2025,75.93,
26/02/2025,74.87,
27/02/2025,74.98,
28/02/2025,75.16,
03/03/2025,74.97,
04/03/2025,72.37,
05/03/2025,72.49,
06/03/2025,71.74,
07/03/2025,72.54,
10/03/2025,72.73,
11/03/2025,72.14,
12/03/2025,72.55,
13/03/2025,73.34,
14/03/2025,72.98,
17/03/2025,73.65,
18/03/2025,74.12,
19/03/2025,73.13,
20/03/2025,74.25,
21/03/2025,74.91,
24/03/2025,75.11,
25/03/2025,75.74,
26/03/2025,75.96,
27/03/2025,76.11,
28/03/2025,76.25,
31/03/2025,76.89,
01/04/2025,77.43,
02/04/2025,77.44,
03/04/2025,75.35,
04/04/2025,70.85,
07/04/2025,66.25,
08/04/2025,66.55,
09/04/2025,63.4,
10/04/2025,66.41,
11/04/2025,66.35,
14/04/2025,67.53,
15/04/2025,67.65,
16/04/2025,68.06,
17/04/2025,69.5,
21/04/2025,69.65,
22/04/2025,69.94,
23/04/2025,70.26,
24/04/2025,68.83,
25/04/2025,68.74,
28/04/2025,68.16,
29/04/2025,66.52,
30/04/2025,63.69,
01/05/2025,61.88,
02/05/2025,61.79,
05/05/2025,59.86,
06/05/2025,61.8,
07/05/2025,62.87,
08/05/2025,62.08,
09/05/2025,63.87,
12/05/2025,64.31,
13/05/2025,65.38,
14/05/2025,66.02,
15/05/2025,63.62,
16/05/2025,64.08,
19/05/2025,64.65,
20/05/2025,65.01,
21/05/2025,65.6,
22/05/2025,63.81,
23/05/2025,63.63,
26/05/2025,64.07,
27/05/2025,63.78,
28/05/2025,63.92,
29/05/2025,64.49,
30/05/2025,63.18,
02/06/2025,64.5,
03/06/2025,65.07,
04/06/2025,65.1,
05/06/2025,64.9,
06/06/2025,65.32,
09/06/2025,66.48,
10/06/2025,67.35,
11/06/2025,67.47,
12/06/2025,69.15,
13/06/2025,73.34,
16/06/2025,73.15,
17/06/2025,74.39,
18/06/2025,75.8,
19/06/2025,77.44,
20/06/2025,77.25,
23/06/2025,76.19,
24/06/2025,68.71,
25/06/2025,67.99,
26/06/2025,68.13,
27/06/2025,68.35,
30/06/2025,68.35,
01/07/2025,68.13,
02/07/2025,68.83,
03/07/2025,69.86,
04/07/2025,69.92,
07/07/2025,69.99,
08/07/2025,70.93,
09/07/2025,71.96,
10/07/2025,71.23,
11/07/2025,70.77,
14/07/2025,72,
15/07/2025,70.34,
16/07/2025,69.93,
17/07/2025,69.94,
18/07/2025,70.97,
21/07/2025,70.65,
22/07/2025,70.31,
23/07/2025,70.31,
24/07/2025,71.19,
25/07/2025,71.26,
28/07/2025,70.98,
29/07/2025,72.61,
30/07/2025,74.94,
31/07/2025,75.34,
01/08/2025,73.74,
04/08/2025,71.58,
05/08/2025,70.73,
06/08/2025,70.59,
07/08/2025,69.49,
08/08/2025,68.91,
11/08/2025,68.64,
12/08/2025,68.91,
